FID,feat_code,shape_area,shape_leng,source_id,status,sub_code,centroid_x,centroid_y
1519,5000.000000000000000,13513.907733199999711,957.362100274999989,3500000474.000000000000000,Unchanged,500000.000000000000000,-73.776572802600001,40.674144539300002
1520,5000.000000000000000,8992.209541349999199,717.666390213999989,4500000012.000000000000000,Unchanged,500000.000000000000000,-73.838089516500006,40.650197130599999
1521,5000.000000000000000,45138.809809500002302,2488.051840239999819,3500000469.000000000000000,Unchanged,500000.000000000000000,-73.784493846399997,40.665866489800003
1522,5000.000000000000000,6891.390076749999935,861.809136029000001,3500000470.000000000000000,Unchanged,500000.000000000000000,-73.772559536399996,40.668291813000003
1523,5000.000000000000000,28564.089976800001750,1854.104402169999958,3500000471.000000000000000,Unchanged,500000.000000000000000,-73.779260491200006,40.668095852999997
1524,5000.000000000000000,12082.037402800000564,1243.903220619999956,3500000472.000000000000000,Unchanged,500000.000000000000000,-73.775375962900000,40.672411653700003
1525,5000.000000000000000,23715.361500599999999,1232.274553700000070,3500000473.000000000000000,Unchanged,500000.000000000000000,-73.729061899800001,40.673878498100002
1526,5000.000000000000000,6176.392989619999753,386.679376435999984,5500000156.000000000000000,Unchanged,500000.000000000000000,-73.881747050100003,40.706199117300002
1527,5000.000000000000000,135736.751109000004362,2758.474030410000069,3500000475.000000000000000,Updated,500000.000000000000000,-73.763683536000002,40.655629848499999
1528,5000.000000000000000,6317.957280390000051,569.766495533000011,3500000476.000000000000000,Unchanged,500000.000000000000000,-73.783137843299997,40.669682568299997
1529,5000.000000000000000,149326.786664999992354,4279.157305069999893,3500000477.000000000000000,Unchanged,500000.000000000000000,-73.762700526399996,40.657114553800000
1530,5000.000000000000000,611901.034000999992713,12557.901015999999800,3500000478.000000000000000,Unchanged,500000.000000000000000,-73.756075200500007,40.651303952299997
1531,5000.000000000000000,206345.309245000011288,2394.423289849999946,3500000479.000000000000000,Unchanged,500000.000000000000000,-73.783184883800004,40.665770500900003
1532,5000.000000000000000,17395.103607599998213,951.619199671000047,4500000013.000000000000000,Unchanged,500000.000000000000000,-73.837186673700003,40.650171072600003
1533,5000.000000000000000,367438.302575999987312,6238.321665589999611,3500000480.000000000000000,Updated,500000.000000000000000,-73.775834335699997,40.653899622799997
1534,5000.000000000000000,25443.927700899999763,893.309575752999990,3500000483.000000000000000,Unchanged,500000.000000000000000,-73.757939180700006,40.666749968500000
1535,5000.000000000000000,28710.462687899998855,1568.951919280000084,3500000484.000000000000000,Unchanged,500000.000000000000000,-73.740582062000001,40.664672734100002
1536,5000.000000000000000,9217.960343880000437,697.421589243999961,3500000486.000000000000000,Unchanged,500000.000000000000000,-73.725906240499995,40.657830376000000
1537,5000.000000000000000,137049.107313999993494,4838.196982200000093,3500000481.000000000000000,Updated,500000.000000000000000,-73.788283339000003,40.643451540500003
1538,5000.000000000000000,3126.177438740000071,386.687814881000008,19500001181.000000000000000,New,500000.000000000000000,-73.947702564099998,40.636979716900001
1539,5000.000000000000000,34724.617595399999118,2203.439251830000103,3500000487.000000000000000,New,500000.000000000000000,-73.743302930400006,40.639722282699999
1540,5000.000000000000000,25530.131401099999493,1380.562249359999896,3500000489.000000000000000,New,500000.000000000000000,-73.728217824100000,40.673824715000002
1541,5000.000000000000000,78905.266109899996081,1589.259096570000111,3500000490.000000000000000,New,500000.000000000000000,-73.779783663800004,40.647727496300000
1542,5000.000000000000000,3136.666878779999934,279.142146593999996,3500000362.000000000000000,Unchanged,500000.000000000000000,-73.727667359700007,40.657356065400002
1543,5000.000000000000000,23572.933639099999709,728.657574489000012,4500000006.000000000000000,Unchanged,500000.000000000000000,-73.798203298999994,40.646403917500002
1544,5000.000000000000000,17264.277924599999096,858.506623293999951,4500000007.000000000000000,Unchanged,500000.000000000000000,-73.798158974900005,40.646782253700003
1545,5000.000000000000000,2773.992555700000139,318.001191125999981,5500000334.000000000000000,New,500000.000000000000000,-73.850670578600003,40.684403811700001
1546,5000.000000000000000,192412.113280999998096,2661.846830810000029,4500000008.000000000000000,Unchanged,500000.000000000000000,-73.799887690899993,40.647368925400002
1547,5000.000000000000000,2742.074794720000227,234.843710683000012,4500000009.000000000000000,Unchanged,500000.000000000000000,-73.837758673799996,40.649363486900000
1548,5000.000000000000000,399379.652502999990247,8064.861060379999799,4500000010.000000000000000,Unchanged,500000.000000000000000,-73.800301262299996,40.648729509699997
1549,5000.000000000000000,3117.516431349999948,359.830218351999974,5500000351.000000000000000,New,500000.000000000000000,-73.848573756199997,40.695143027900002
1550,5000.000000000000000,28710.180465599998570,938.396895861999951,4500000014.000000000000000,Unchanged,500000.000000000000000,-73.809081034000002,40.650194411100003
1551,5000.000000000000000,5878.845937930000218,361.328122622000024,4500000015.000000000000000,Unchanged,500000.000000000000000,-73.837451713799993,40.651003085500001
1552,5000.000000000000000,98242.553387199994177,2352.658666899999844,4500000016.000000000000000,Unchanged,500000.000000000000000,-73.803845033700000,40.650594517700000
1553,5000.000000000000000,12201.050672400000622,580.703252582000005,4500000027.000000000000000,Updated,500000.000000000000000,-73.838981591400000,40.653709220800003
1554,5000.000000000000000,9605.982024069999170,449.719986625999979,4500000028.000000000000000,Unchanged,500000.000000000000000,-73.838177191100002,40.653867835800000
1555,5000.000000000000000,5273.307731320000130,340.868778446000022,10500000412.000000000000000,Unchanged,500000.000000000000000,-73.948338794899996,40.748569076700001
1556,5000.000000000000000,71391.688394800003152,2522.106512270000167,4500000017.000000000000000,Unchanged,500000.000000000000000,-73.807826134799996,40.650331955399999
1557,5000.000000000000000,16022.763872699999411,591.233687898999960,4500000018.000000000000000,Unchanged,500000.000000000000000,-73.838636697100000,40.651084090200001
1558,5000.000000000000000,6828.278820339999584,378.904326667000021,4500000019.000000000000000,Unchanged,500000.000000000000000,-73.837615032900004,40.651739365899999
1559,5000.000000000000000,13727.618534299999737,727.509925247999945,4500000020.000000000000000,Unchanged,500000.000000000000000,-73.838640030299999,40.652087960499998
1560,5000.000000000000000,90297.035798099997919,2835.700839969999834,4500000021.000000000000000,Updated,500000.000000000000000,-73.813179319499994,40.651707192899998
1561,5000.000000000000000,9971.571015699999407,451.028799228000025,4500000029.000000000000000,Unchanged,500000.000000000000000,-73.828225522899999,40.653914500699997
1562,5000.000000000000000,7227.913089740000032,377.239331436999976,4500000030.000000000000000,Updated,500000.000000000000000,-73.838265265100006,40.654264388000001
1563,5000.000000000000000,2554.371446390000074,220.664515445999996,6500000407.000000000000000,Unchanged,500000.000000000000000,-73.801881821999999,40.704170337000001
1564,5000.000000000000000,60755.237411200003407,1261.005930589999934,4500000022.000000000000000,Unchanged,500000.000000000000000,-73.812319767700004,40.652442734099999
1565,5000.000000000000000,52637.383756600000197,1766.991955250000046,4500000023.000000000000000,Updated,500000.000000000000000,-73.793896742100003,40.653387690999999
1566,5000.000000000000000,63693.402139300000272,2204.918206710000049,4500000025.000000000000000,Unchanged,500000.000000000000000,-73.794422871400002,40.653864907699997
1567,5000.000000000000000,13960.531825699999899,604.993434459000014,4500000031.000000000000000,Unchanged,500000.000000000000000,-73.831792672999995,40.654215748399999
1568,5000.000000000000000,222050.380728999996791,4537.675093910000214,4500000024.000000000000000,Unchanged,500000.000000000000000,-73.805010948000003,40.652574377500002
1569,5000.000000000000000,38504.673666199996660,1365.427105309999888,4500000026.000000000000000,Updated,500000.000000000000000,-73.839180029600001,40.653248100900001
1570,5000.000000000000000,11264.370880099999340,1006.592234439999970,4500000032.000000000000000,Unchanged,500000.000000000000000,-73.794351761700000,40.654240310100000
1571,5000.000000000000000,5161.257475639999939,313.846013120000009,4500000033.000000000000000,Unchanged,500000.000000000000000,-73.837748800599996,40.657745668499999
1572,5000.000000000000000,59077.145877800001472,1367.904537429999891,4500000034.000000000000000,Updated,500000.000000000000000,-73.791518262899999,40.654177971000003
1573,5000.000000000000000,5825.614230940000198,340.409831259999976,4500000035.000000000000000,Updated,500000.000000000000000,-73.838386412500000,40.654708367799998
1574,5000.000000000000000,28115.455911299999570,956.967827057000022,4500000036.000000000000000,Updated,500000.000000000000000,-73.839330235899993,40.654522933499997
1575,5000.000000000000000,32306.700180799998634,960.363196132999974,4500000037.000000000000000,Unchanged,500000.000000000000000,-73.795138215199998,40.654452660799997
1576,5000.000000000000000,2165.239089480000075,204.118687622000010,4500000038.000000000000000,Unchanged,500000.000000000000000,-73.838601782400005,40.655379620600002
1577,5000.000000000000000,9713.989201189999221,585.678520780999975,4500000039.000000000000000,Updated,500000.000000000000000,-73.839187885900003,40.655151494899997
1578,5000.000000000000000,49508.134652000000642,1864.368371159999924,4500000040.000000000000000,Updated,500000.000000000000000,-73.792101531200004,40.654756343000003
1579,5000.000000000000000,4138.345426480000242,373.616725848999977,4500000041.000000000000000,Unchanged,500000.000000000000000,-73.810716314100006,40.655446664000003
1580,5000.000000000000000,4274.095727779999834,288.440759737999997,4500000042.000000000000000,Updated,500000.000000000000000,-73.838690793699996,40.655868748700001
1581,5000.000000000000000,6310.949534929999572,345.097769847999984,4500000043.000000000000000,Unchanged,500000.000000000000000,-73.830874302100000,40.655797882500003
1582,5000.000000000000000,8763.268727990000116,401.729940069999998,4500000044.000000000000000,Unchanged,500000.000000000000000,-73.839779090299999,40.655929592200003
1583,5000.000000000000000,65629.403873799994471,2535.431194459999915,4500000045.000000000000000,Updated,500000.000000000000000,-73.790960419100003,40.653372631000003
1584,5000.000000000000000,127071.307165000005625,1730.255855099999962,4500000046.000000000000000,Unchanged,500000.000000000000000,-73.808840000700002,40.655817335300000
1585,5000.000000000000000,4360.825655290000213,294.664008003999982,4500000047.000000000000000,Unchanged,500000.000000000000000,-73.838756955799994,40.656254720100002
1586,5000.000000000000000,167174.615074000001187,3279.868941849999828,4500000048.000000000000000,Unchanged,500000.000000000000000,-73.801476318200002,40.649214633800000
1587,5000.000000000000000,4804.591592370000399,305.847742039000025,4500000049.000000000000000,Unchanged,500000.000000000000000,-73.838804013300006,40.656406246600000
1588,5000.000000000000000,16418.732485600001382,1115.260270870000113,4500000053.000000000000000,Unchanged,500000.000000000000000,-73.839995582399993,40.657907551999998
1589,5000.000000000000000,51837.635565399999905,1010.240536059999954,4500000075.000000000000000,Unchanged,500000.000000000000000,-73.814886255199994,40.663339714999999
1590,5000.000000000000000,173691.954908999992767,3522.727298480000172,4500000050.000000000000000,Unchanged,500000.000000000000000,-73.810354989600000,40.655820710599997
1591,5000.000000000000000,44956.627822100002959,1425.595731310000019,4500000051.000000000000000,Updated,500000.000000000000000,-73.839952612800005,40.656664247800002
1592,5000.000000000000000,12202.945475599999554,738.215604160999987,4500000052.000000000000000,Unchanged,500000.000000000000000,-73.839118074900000,40.657727559000001
1593,5000.000000000000000,18166.993545900000754,928.301379281999971,4500000090.000000000000000,Updated,500000.000000000000000,-73.840015961000006,40.662085986400001
1594,5000.000000000000000,107694.197438999995939,3538.949379210000188,4500000054.000000000000000,Updated,500000.000000000000000,-73.811816147100004,40.658460629499999
1595,5000.000000000000000,11512.346450200000618,835.220072816999959,4500000055.000000000000000,Unchanged,500000.000000000000000,-73.794684861600004,40.658056231200000
1596,5000.000000000000000,58012.639474800002063,1510.936281920000056,4500000056.000000000000000,Updated,500000.000000000000000,-73.818728837699993,40.658164744099999
1597,5000.000000000000000,5345.479452130000027,394.736294776000022,4500000057.000000000000000,Unchanged,500000.000000000000000,-73.840025366099994,40.658454415199998
1598,5000.000000000000000,12738.813486900000498,467.713972282999976,6500000230.000000000000000,Unchanged,500000.000000000000000,-73.789194510499996,40.703802571700002
1599,5000.000000000000000,11215.153998100000535,511.264140606000012,4500000058.000000000000000,Unchanged,500000.000000000000000,-73.818100719800000,40.658450374300003
1600,5000.000000000000000,6624.383887689999938,386.778762579999977,4500000059.000000000000000,Unchanged,500000.000000000000000,-73.839334451499994,40.658575747699999
1601,5000.000000000000000,4732.605626900000061,324.369232219000025,4500000060.000000000000000,Unchanged,500000.000000000000000,-73.839445895799997,40.658937645100004
1602,5000.000000000000000,63782.765521499997703,1237.700144809999983,4500000061.000000000000000,Unchanged,500000.000000000000000,-73.818978369199996,40.658752228399997
1603,5000.000000000000000,5868.396336730000257,445.450043794000010,4500000062.000000000000000,Updated,500000.000000000000000,-73.840378555800001,40.659289723400001
1604,5000.000000000000000,5184.704614610000135,337.805581168999993,4500000063.000000000000000,Unchanged,500000.000000000000000,-73.830565197300004,40.659353172400003
1605,5000.000000000000000,4628.286025850000442,330.618345874999989,4500000064.000000000000000,Unchanged,500000.000000000000000,-73.831063855599993,40.659549605400002
1606,5000.000000000000000,4280.526073439999891,309.348210880000011,4500000065.000000000000000,Unchanged,500000.000000000000000,-73.839643386600002,40.659767027900003
1607,5000.000000000000000,12355.192003899999690,893.246428215000037,4500000073.000000000000000,Unchanged,500000.000000000000000,-73.807057855799997,40.660868873799998
1608,5000.000000000000000,10668.581534299999475,584.928430087000038,4500000203.000000000000000,Unchanged,500000.000000000000000,-73.816385761099994,40.664976148800001
1609,5000.000000000000000,71366.992194499995094,2364.934390030000031,4500000066.000000000000000,Updated,500000.000000000000000,-73.811832140400000,40.659732193499998
1610,5000.000000000000000,3625.908107920000020,414.031177219000028,4500000067.000000000000000,Unchanged,500000.000000000000000,-73.817345907000004,40.660099264700001
1611,5000.000000000000000,50749.882151300000260,1810.623091939999995,4500000068.000000000000000,Unchanged,500000.000000000000000,-73.809348475299998,40.660058503300000
1612,5000.000000000000000,7486.980040440000266,480.258642248999990,4500000069.000000000000000,Unchanged,500000.000000000000000,-73.839784111599997,40.660338199199998
1613,5000.000000000000000,3243.549579229999836,283.723997446999988,4500000070.000000000000000,Unchanged,500000.000000000000000,-73.834209916299997,40.660675022900001
1614,5000.000000000000000,4326.491738660000010,336.857915298000023,4500000071.000000000000000,Unchanged,500000.000000000000000,-73.834215914100000,40.660950494799998
1615,5000.000000000000000,21663.667924299999868,661.698214107000013,4500000072.000000000000000,Unchanged,500000.000000000000000,-73.849537797099998,40.661007130100003
1616,5000.000000000000000,5876.482919089999996,484.655762403999972,4500000074.000000000000000,Unchanged,500000.000000000000000,-73.852716816200001,40.661514652599998
1617,5000.000000000000000,2868.000562619999982,248.423233882000005,4500000204.000000000000000,Unchanged,500000.000000000000000,-73.809275074300004,40.664437468800003
1618,5000.000000000000000,6571.603752390000409,473.380074316999981,4500000076.000000000000000,Updated,500000.000000000000000,-73.849332297800004,40.664301535299998
1619,5000.000000000000000,4560.821829489999800,378.838889095000013,4500000077.000000000000000,Unchanged,500000.000000000000000,-73.840679104200007,40.661054003399997
1620,5000.000000000000000,7927.641306200000145,547.662282473000005,4500000078.000000000000000,Updated,500000.000000000000000,-73.840021929399995,40.661098935299997
1621,5000.000000000000000,12565.123843800000031,531.076676204000023,4500000079.000000000000000,Unchanged,500000.000000000000000,-73.850540458699996,40.661307945899999
1622,5000.000000000000000,4656.188594819999707,312.891049452999994,4500000080.000000000000000,Unchanged,500000.000000000000000,-73.840168003200006,40.661655628900000
1623,5000.000000000000000,15870.001484399999754,564.376711494999995,4500000081.000000000000000,Unchanged,500000.000000000000000,-73.840886617199999,40.661482316200001
1624,5000.000000000000000,10220.638200900000811,663.133704290999958,4500000082.000000000000000,Unchanged,500000.000000000000000,-73.848500306500000,40.662072131999999
1625,5000.000000000000000,6706.806097020000379,436.673315149000018,4500000083.000000000000000,Unchanged,500000.000000000000000,-73.852856105800001,40.662081442300000
1626,5000.000000000000000,5145.093264539999836,489.891512627999987,4500000084.000000000000000,Unchanged,500000.000000000000000,-73.813807550600004,40.662204957699998
1627,5000.000000000000000,24187.262290599999687,750.823151446999987,4500000096.000000000000000,Unchanged,500000.000000000000000,-73.794981767899998,40.662932179400002
1628,5000.000000000000000,4272.711108180000338,353.805878146999987,4500000097.000000000000000,Unchanged,500000.000000000000000,-73.840443077900005,40.663364329399997
1629,5000.000000000000000,18627.359267100000579,1130.093374430000040,4500000085.000000000000000,Unchanged,500000.000000000000000,-73.852439219299995,40.661961927699998
1630,5000.000000000000000,20479.415738700001384,1012.849780160000023,4500000086.000000000000000,Unchanged,500000.000000000000000,-73.812924931300003,40.662079537099999
1631,5000.000000000000000,22212.463659299999563,720.427118055000051,4500000087.000000000000000,Unchanged,500000.000000000000000,-73.795004503900003,40.662115492399998
1632,5000.000000000000000,33191.988797500001965,1081.316766870000038,4500000088.000000000000000,Unchanged,500000.000000000000000,-73.841599801699999,40.663147588900003
1633,5000.000000000000000,10687.087517800000569,701.601280309000003,4500000089.000000000000000,Unchanged,500000.000000000000000,-73.851587196400004,40.662271707099997
1634,5000.000000000000000,17327.511731099999452,786.832832186000019,4500000091.000000000000000,Unchanged,500000.000000000000000,-73.812076278399999,40.662597046199998
1635,5000.000000000000000,7612.134867210000266,512.687983303999999,4500000092.000000000000000,Unchanged,500000.000000000000000,-73.851475650400005,40.663131487900003
1636,5000.000000000000000,10814.730953099999169,590.194600737999963,4500000093.000000000000000,Unchanged,500000.000000000000000,-73.850555447700003,40.663304997499999
1637,5000.000000000000000,5850.632343600000240,436.551962871999990,4500000094.000000000000000,Updated,500000.000000000000000,-73.852988194100007,40.662826996900002
1638,5000.000000000000000,7802.022022940000170,546.111161295999977,4500000095.000000000000000,Unchanged,500000.000000000000000,-73.852017127699995,40.663111268500003
1639,5000.000000000000000,14550.521979700000884,780.846484503000056,4500000130.000000000000000,Updated,500000.000000000000000,-73.851651882400006,40.665840202600002
1640,5000.000000000000000,596715.393791000009514,4534.287419690000206,4500000098.000000000000000,Unchanged,500000.000000000000000,-73.821866989300005,40.662305319300003
1641,5000.000000000000000,7618.565762709999944,544.900386665000042,4500000103.000000000000000,Unchanged,500000.000000000000000,-73.852206033499996,40.663869072499999
1642,5000.000000000000000,3572.564705180000146,302.309642375000010,4500000104.000000000000000,Unchanged,500000.000000000000000,-73.841610857899994,40.663868175700003
1643,5000.000000000000000,7640.260293430000274,567.637049629999979,4500000105.000000000000000,Unchanged,500000.000000000000000,-73.850273770000001,40.664111096799999
1644,5000.000000000000000,7539.645869160000075,561.535883238999986,4500000099.000000000000000,Unchanged,500000.000000000000000,-73.849835905899994,40.663360837100001
1645,5000.000000000000000,51511.722419500001706,1232.990562349999891,4500000100.000000000000000,Unchanged,500000.000000000000000,-73.813650655299995,40.663187911999998
1646,5000.000000000000000,12435.231991200000266,751.438758372000052,4500000101.000000000000000,Unchanged,500000.000000000000000,-73.848543310200000,40.663874938399999
1647,5000.000000000000000,223769.721572999987984,4553.612654169999587,4500000102.000000000000000,Unchanged,500000.000000000000000,-73.805967579699995,40.662489137900003
1648,5000.000000000000000,4485.772267440000178,332.587035254999989,4500000143.000000000000000,Unchanged,500000.000000000000000,-73.834364525500007,40.667209720700001
1649,5000.000000000000000,3572.221403789999840,360.335023873000011,4500000320.000000000000000,Unchanged,500000.000000000000000,-73.830297613799999,40.657433074099998
1650,5000.000000000000000,76315.409139199997298,1824.877861019999955,4500000106.000000000000000,Updated,500000.000000000000000,-73.839720276600005,40.663766367400001
1651,5000.000000000000000,8272.548226040000372,516.808732879999980,4500000107.000000000000000,Unchanged,500000.000000000000000,-73.851730215200007,40.663981745400001
1652,5000.000000000000000,154353.410441999993054,3732.366691440000068,4500000108.000000000000000,Unchanged,500000.000000000000000,-73.794157704100002,40.662633678299997
1653,5000.000000000000000,3582.655454700000064,303.247290489000022,4500000153.000000000000000,Unchanged,500000.000000000000000,-73.834243480100000,40.667965986799999
1654,5000.000000000000000,3770.279197759999988,300.236423924000007,5500000206.000000000000000,Unchanged,500000.000000000000000,-73.842242021299995,40.694991065899998
1655,5000.000000000000000,10450.084868100000676,679.804688762999945,4500000109.000000000000000,Unchanged,500000.000000000000000,-73.850807717099997,40.664023109500000
1656,5000.000000000000000,12404.296888900000340,924.626444619000040,4500000110.000000000000000,Unchanged,500000.000000000000000,-73.841731197700000,40.664440732599999
1657,5000.000000000000000,15957.121807100000296,638.297231612000019,4500000111.000000000000000,Unchanged,500000.000000000000000,-73.840582399100001,40.664540792300002
1658,5000.000000000000000,14950.246562399999675,941.621805724999945,4500000112.000000000000000,Unchanged,500000.000000000000000,-73.847700325600002,40.664630809199998
1659,5000.000000000000000,15766.633436800000709,873.539080445999957,4500000123.000000000000000,Unchanged,500000.000000000000000,-73.846840339400003,40.665058938900003
1660,5000.000000000000000,18531.417049899999256,777.345760136999957,5500000020.000000000000000,Unchanged,500000.000000000000000,-73.858309240400004,40.684580024299997
1661,5000.000000000000000,10092.656795299999430,705.921635429000048,4500000113.000000000000000,Unchanged,500000.000000000000000,-73.848828185000002,40.664265423300002
1662,5000.000000000000000,10005.178351599999587,435.820265708000022,4500000114.000000000000000,Updated,500000.000000000000000,-73.809007800299995,40.664518969200003
1663,5000.000000000000000,98076.142828099997132,1474.333610120000003,4500000115.000000000000000,Unchanged,500000.000000000000000,-73.810370550800002,40.664308771000002
1664,5000.000000000000000,7176.249270350000188,381.913148499999977,4500000116.000000000000000,Unchanged,500000.000000000000000,-73.817178696699997,40.664703031300000
1665,5000.000000000000000,5774.552285699999629,373.789274983999974,4500000117.000000000000000,Unchanged,500000.000000000000000,-73.807190027299995,40.665723219699998
1666,5000.000000000000000,7154.401216139999633,379.377247361000002,4500000124.000000000000000,Unchanged,500000.000000000000000,-73.849798704899996,40.665570265100001
1667,5000.000000000000000,27551.777926099999604,1213.621621629999936,4500000118.000000000000000,Updated,500000.000000000000000,-73.849159224999994,40.665251419199997
1668,5000.000000000000000,15700.460508800000753,559.910032688999991,4500000119.000000000000000,Unchanged,500000.000000000000000,-73.808630300399997,40.665059488799997
1669,5000.000000000000000,33523.684374099997513,972.729174306000004,4500000120.000000000000000,Updated,500000.000000000000000,-73.808088710600003,40.664793980900001
1670,5000.000000000000000,12576.143295199999557,531.904663913000036,4500000121.000000000000000,Updated,500000.000000000000000,-73.848349844900000,40.665427518100003
1671,5000.000000000000000,20934.963893000000098,1009.731944269999985,4500000122.000000000000000,Unchanged,500000.000000000000000,-73.844296308599993,40.665952272799998
1672,5000.000000000000000,7604.066744009999638,436.596624377000012,5500000079.000000000000000,Unchanged,500000.000000000000000,-73.849196234299995,40.680202019200003
1673,5000.000000000000000,13075.272409299999708,727.398145242000055,4500000125.000000000000000,Unchanged,500000.000000000000000,-73.846718059799997,40.665227877800000
1674,5000.000000000000000,15616.640390099999422,856.523241232000032,4500000126.000000000000000,Unchanged,500000.000000000000000,-73.845723194599998,40.665504762099999
1675,5000.000000000000000,13919.051676600000064,739.649110830000041,4500000127.000000000000000,Updated,500000.000000000000000,-73.847665558000003,40.665767472299997
1676,5000.000000000000000,14875.635728400000517,532.512045077000039,4500000128.000000000000000,Unchanged,500000.000000000000000,-73.808413939800005,40.665934279900000
1677,5000.000000000000000,10691.469633200000317,624.923999266999999,4500000129.000000000000000,Updated,500000.000000000000000,-73.846866816599999,40.666200467499998
1678,5000.000000000000000,21901.971733200000017,996.068202082999960,4500000131.000000000000000,Unchanged,500000.000000000000000,-73.846321350500006,40.666557787499997
1679,5000.000000000000000,27560.888945999999123,1279.748763759999974,4500000132.000000000000000,Unchanged,500000.000000000000000,-73.849321373300000,40.666010880599998
1680,5000.000000000000000,7151.376438590000362,478.196124622000013,4500000133.000000000000000,Unchanged,500000.000000000000000,-73.847390506699995,40.666479375100003
1681,5000.000000000000000,7914.418047160000242,429.540461160999996,4500000154.000000000000000,Unchanged,500000.000000000000000,-73.845902285199998,40.667872270399997
1682,5000.000000000000000,2765.423417800000152,301.672282074999998,5500000080.000000000000000,Unchanged,500000.000000000000000,-73.847970746599998,40.679742047500000
1683,5000.000000000000000,9309.576788579999629,596.504594718000021,4500000134.000000000000000,Unchanged,500000.000000000000000,-73.844881402699997,40.666229341300003
1684,5000.000000000000000,9688.625758660000429,617.739510891999998,4500000135.000000000000000,Updated,500000.000000000000000,-73.849775111599996,40.666798817400000
1685,5000.000000000000000,18993.485609600000316,1028.573164619999943,4500000136.000000000000000,Unchanged,500000.000000000000000,-73.848453724300001,40.666239486599999
1686,5000.000000000000000,12197.357239799999661,789.668076010000050,4500000137.000000000000000,Unchanged,500000.000000000000000,-73.849464961500004,40.666941493800003
1687,5000.000000000000000,16384.501261500001419,903.635764984000048,4500000138.000000000000000,Unchanged,500000.000000000000000,-73.843142459800006,40.666847118000000
1688,5000.000000000000000,6629.778340740000203,425.403168192000010,4500000155.000000000000000,Unchanged,500000.000000000000000,-73.808800379199994,40.668040507400001
1689,5000.000000000000000,24078.490907200000947,1566.574130799999921,4500000139.000000000000000,Unchanged,500000.000000000000000,-73.848908010499997,40.667095854899998
1690,5000.000000000000000,48193.614896200000658,1400.786026579999998,4500000140.000000000000000,Unchanged,500000.000000000000000,-73.851358766299995,40.666444333999998
1691,5000.000000000000000,20253.889120399999229,707.611571991000005,4500000141.000000000000000,Unchanged,500000.000000000000000,-73.851963476700007,40.666887605200003
1692,5000.000000000000000,5680.807577059999858,336.495901903000004,4500000142.000000000000000,Unchanged,500000.000000000000000,-73.850811495299993,40.667103339599997
1693,5000.000000000000000,2574.645402359999935,236.604370477999993,5500000081.000000000000000,Unchanged,500000.000000000000000,-73.848399125399993,40.679861735000003
1694,5000.000000000000000,15314.902886100000615,889.460274957000024,4500000144.000000000000000,Unchanged,500000.000000000000000,-73.843738182999999,40.666884721800002
1695,5000.000000000000000,28418.827312900000834,1399.086720929999956,4500000145.000000000000000,Unchanged,500000.000000000000000,-73.847071367900000,40.667122969300003
1696,5000.000000000000000,10633.322703499999989,707.420449675999976,4500000146.000000000000000,Unchanged,500000.000000000000000,-73.851020303300004,40.667302880800001
1697,5000.000000000000000,19560.926139300001523,782.896819882000045,4500000147.000000000000000,Unchanged,500000.000000000000000,-73.809786819400003,40.667310430999997
1698,5000.000000000000000,8580.272650670000075,680.447103675999983,4500000156.000000000000000,Unchanged,500000.000000000000000,-73.808111684899998,40.668451379300002
1699,5000.000000000000000,4872.920343300000241,473.145408820999990,4500000157.000000000000000,Unchanged,500000.000000000000000,-73.808394996800004,40.668488965900004
1700,5000.000000000000000,14241.777937599999859,790.406440554000028,4500000148.000000000000000,Unchanged,500000.000000000000000,-73.845478781699995,40.667405135999999
1701,5000.000000000000000,23730.387051800000336,819.852010780000001,4500000149.000000000000000,Unchanged,500000.000000000000000,-73.851185658299997,40.667525160600000
1702,5000.000000000000000,8418.802272259999881,691.570365663999951,4500000150.000000000000000,Updated,500000.000000000000000,-73.794287431499995,40.667333073899997
1703,5000.000000000000000,11293.540554600000178,767.266444019999994,4500000151.000000000000000,Unchanged,500000.000000000000000,-73.842845777500003,40.668131010499998
1704,5000.000000000000000,19219.161965999999666,1185.947566589999951,4500000152.000000000000000,Unchanged,500000.000000000000000,-73.849777714699997,40.667492267500002
1705,5000.000000000000000,22352.297203999998601,1369.856221409999989,4500000158.000000000000000,Updated,500000.000000000000000,-73.846730730600001,40.667915112599999
1706,5000.000000000000000,5574.576767380000092,351.559648573000004,4500000159.000000000000000,Unchanged,500000.000000000000000,-73.808545527400000,40.668527992800001
1707,5000.000000000000000,8987.448859179999999,429.311544586000025,4500000160.000000000000000,Updated,500000.000000000000000,-73.838298293899996,40.668509859600000
1708,5000.000000000000000,22674.018450700001267,1208.688335690000031,4500000161.000000000000000,Unchanged,500000.000000000000000,-73.849080227300007,40.668794056099998
1709,5000.000000000000000,9955.936795550000170,458.294159208999986,4500000166.000000000000000,Unchanged,500000.000000000000000,-73.811779904800005,40.669612936000000
1710,5000.000000000000000,61736.251919399997860,3576.457510969999930,4500000162.000000000000000,Unchanged,500000.000000000000000,-73.848451579100001,40.667920241700003
1711,5000.000000000000000,11166.339375199999267,618.984552818999987,4500000163.000000000000000,Updated,500000.000000000000000,-73.848417257500003,40.669001838200003
1712,5000.000000000000000,3947.833711660000063,275.498068504999992,4500000164.000000000000000,Unchanged,500000.000000000000000,-73.840582486299994,40.669165920899999
